This list contains all games supported by FB Alpha.

8159 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| missw96c	|  	| Miss World '96 (Nude) (set 4)				| missw96	| 1996	| Comad		| Miscellaneous	| 					|
| missw96	|  	| Miss World '96 (Nude) (set1)				| 		| 1996	| Comad		| Miscellaneous	| 					|
| missw02	|  	| Miss World 2002					| 		| 2002	| Daigom	| Miscellaneous	| 					|
| m660b		|  	| Mission 660 (bootleg)					| m660		| 1986	| bootleg	| Miscellaneous	| 					|
| m660j		|  	| Mission 660 (Japan)					| m660		| 1986	| Wood Place Inc| Miscellaneous	| 					|
| m660		|  	| Mission 660 (US)					| 		| 1986	| Wood Place Inc| Miscellaneous	| 					|
| cmissnx	|  	| Mission-X (DECO Cassette) (US)			| 		| 1982	| Data East Corp| Cassette Syste| 					|
| mrviking	|  	| Mister Viking (315-5041)				| 		| 1984	| Sega		| System 1	| 					|
| mrvikingj	|  	| Mister Viking (315-5041, Japan)			| mrviking	| 1984	| Sega		| System 1	| 					|
| quiz18k	|  	| Miyasu Nonki no Quiz 18-Kin				| 		| 1992	| EIM		| Miscellaneous	| 					|
| pce_mizubaku	|  	| Mizubaku Dai Bouken					| 		| 1992	| Namcot	| PC Engine	| 					|
| mizubaku	|  	| Mizubaku Daibouken (Japan)				| liquidk	| 1990	| Taito Corporat| Taito F2	| 					|
| md_mk5	|  	| MK 5 - Mortal Combat - SubZero			| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_mk5a	|  	| MK 5 - Mortal Combat - SubZero (Pirate)		| md_mk5	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_mlbpa	|  	| MLBPA Baseball (USA)					| 		| 1992	| Electronic Art| Sega Megadrive| 					|
| gdfs		|  	| Mobil Suit Gundam Final Shooting (Japan)		| 		| 1995	| Banpresto	| SSV		| 					|
| msgundam	|  	| Mobile Suit Gundam					| 		| 1993	| Banpresto	| Seta		| 					|
| msgundam1	|  	| Mobile Suit Gundam (Japan)				| msgundam	| 1993	| Banpresto	| Seta		| 					|
| gundamex	|  	| Mobile Suit Gundam EX Revue				| 		| 1994	| Banpresto	| Newer Seta	| 					|
| md_mevo	|  	| Mobius Evolution (Hack V3.6)				| md_sonic	| 2015	| 2015 Abyssal L| Sega Megadrive| 					|
| moegonta	|  	| Moeyo Gonta!! (Japan)					| ladykill	| 1993	| Yanyaka	| Miscellaneous	| 					|
| moguchan	|  	| Mogu Chan (bootleg?)					| 		| 1982	| Orca (Eastern | Miscellaneous	| 					|
| mogura	|  	| Mogura Desse						| 		| 1991	| Konami	| Miscellaneous	| Konami test board			|
| mole		|  	| Mole Attack						| 		| 1982	| Yachiyo Electr| Miscellaneous	| 					|
| momokob	|  	| Momoko 120% (bootleg)					| momoko	| 1986	| bootleg	| Miscellaneous	| 					|
| momokoe	|  	| Momoko 120% (English text)				| momoko	| 1986	| Jaleco	| Miscellaneous	| 					|
| momoko	|  	| Momoko 120% (Japanese text)				| 		| 1986	| Jaleco	| Miscellaneous	| 					|
| pce_momogdn	|  	| Momotarou Densetsu Gaiden Dai 1 Shuu			| 		| 1992	| Hudson	| PC Engine	| 					|
| pce_momo2	|  	| Momotarou Densetsu II					| 		| 1990	| Hudson	| PC Engine	| 					|
| pce_momotrbo	|  	| Momotarou Densetsu Turbo				| 		| 1990	| Hudson	| PC Engine	| 					|
| pce_momoktsg	|  	| Momotarou Katsugeki					| 		| 1990	| Hudson	| PC Engine	| 					|
| miexchng	|  	| Money Puzzle Exchanger / Money Idol Exchanger		| 		| 1997	| Face		| Neo Geo MVS	| 					|
| mmagic	|  	| Monkey Magic						| 		| 1979	| Nintendo	| Miscellaneous	| 					|
| monkelf	|  	| Monky Elf (Korean bootleg of Avenging Spirit)		| avspirit	| 1990	| bootleg	| Mega System 1	| imperfect graphics			|
| md_monopoly	|  	| Monopoly (USA)					| 		| 1992	| Parker Brother| Sega Megadrive| 					|
| md_monopolyp	|  	| Monopoly (USA, Prototype)				| md_monopoly	| 1992	| Parker Brother| Sega Megadrive| 					|
| mmaulers	|  	| Monster Maulers (ver EAA)				| 		| 1993	| Konami	| GX170		| 					|
| pce_mnstprow	|  	| Monster Pro Wres					| 		| 1991	| ASK		| PC Engine	| 					|
| mslider	|  	| Monster Slider (Japan)				| 		| 1997	| Visco / Datt J| SSV		| 					|
| md_mworld4eng	|  	| Monster World IV (Hack, English v2.2)			| md_mworld4	| 2008	| Sega		| Sega Megadrive| 					|
| md_mworld4	|  	| Monster World IV (Jpn)				| 		| 1994	| Sega		| Sega Megadrive| 					|
| md_mworld4eng2|  	| Monster World IV (USA, Europe) (En,Ja) (Virtual Consol| md_mworld4	| 2012	| Sega		| Sega Megadrive| 					|
| monsterz	| D NW	| Monster Zero						| 		| 19??	| Nihon		| Galaxian	| Protected				|
| mstworld	|  	| Monsters World (bootleg of Super Pang)		| 		| 1994	| bootleg (TCH)	| Miscellaneous	| 					|
| md_monstinc	|  	| Monsters, Inc. (Rus)					| md_decapatt	| 199?	| <unknown>	| Sega Megadrive| 					|
| moonaln	|  	| Moon Alien						| galaxian	| 1979	| Nichibutsu (Ka| Galaxian	| 					|
| moonal2	|  	| Moon Alien Part 2					| 		| 1980	| Nichibutsu	| Galaxian	| 					|
| moonal2b	|  	| Moon Alien Part 2 (older version)			| moonal2	| 1980	| Nichibutsu	| Galaxian	| 					|
| mooncrs4	|  	| Moon Crest						| mooncrst	| 1980	| SG-Florence	| Galaxian	| 					|
| mooncrsb	|  	| Moon Cresta (bootleg set 1)				| mooncrst	| 1980	| bootleg	| Galaxian	| 					|
| mooncrs2	|  	| Moon Cresta (bootleg set 2)				| mooncrst	| 1980	| Nichibutsu	| Galaxian	| 					|
| mooncrs3	|  	| Moon Cresta (bootleg set 3)				| mooncrst	| 1980	| bootleg	| Galaxian	| 					|
| mooncreg	|  	| Moon Cresta (Electrogame S.A. Spanish bootleg)	| mooncrst	| 1980	| bootleg (Elect| Galaxian	| 					|
| mooncrgx	|  	| Moon Cresta (Galaxian hardware)			| mooncrst	| 1980	| bootleg	| Galaxian	| 					|
| mooncrstg	|  	| Moon Cresta (Gremlin)					| mooncrst	| 1980	| Gremlin	| Galaxian	| 					|
| mooncrstuk	|  	| Moon Cresta (Nichibutsu UK)				| mooncrst	| 1980	| Nichibutsu UK	| Galaxian	| 					|
| mooncrstuku	|  	| Moon Cresta (Nichibutsu UK, unencrypted)		| mooncrst	| 1980	| Nichibutsu UK	| Galaxian	| 					|
| mooncrstu	|  	| Moon Cresta (Nichibutsu USA, unencrypted)		| mooncrst	| 1980	| Nichibutsu USA| Galaxian	| 					|
| mooncrst	|  	| Moon Cresta (Nichibutsu)				| 		| 1980	| Nichibutsu	| Galaxian	| 					|
| mooncrsto	|  	| Moon Cresta (Nichibutsu, old rev)			| mooncrst	| 1980	| Nichibutsu	| Galaxian	| 					|
| mooncptc	|  	| Moon Cresta (Petaco S.A. Spanish bootleg)		| mooncrst	| 1980?	| bootleg (Petac| Galaxian	| 					|
| mooncrstso	|  	| Moon Cresta (SegaSA / Sonic)				| mooncrst	| 1980	| Nichibutsu (So| Galaxian	| 					|
| moonqsr	|  	| Moon Quasar						| 		| 1980	| Nichibutsu	| Galaxian	| 					|
| mshuttlej2	|  	| Moon Shuttle (Japan set 2)				| mshuttle	| 1981	| Nichibutsu	| Galaxian	| Incomplete Sound			|
| mshuttlej	|  	| Moon Shuttle (Japan)					| mshuttle	| 1981	| Nichibutsu	| Galaxian	| Incomplete Sound			|
| mshuttlea	|  	| Moon Shuttle (US, version A)				| mshuttle	| 1981	| Nichibutsu	| Galaxian	| Incomplete Sound			|
| mshuttle	|  	| Moon Shuttle (US? set 1)				| 		| 1981	| Nichibutsu	| Galaxian	| Incomplete Sound			|
| mshuttle2	|  	| Moon Shuttle (US? set 2)				| mshuttle	| 1981	| Nichibutsu	| Galaxian	| Incomplete Sound			|
| mooncmw	|  	| Moon War (Moon Cresta bootleg)			| mooncrst	| 198?	| bootleg	| Galaxian	| 					|
| moonwar	|  	| Moonwar						| 		| 1981	| Stern		| Galaxian	| 					|
| moonwara	|  	| Moonwar (older)					| moonwar	| 1981	| Stern		| Galaxian	| 					|
| moremore	|  	| More More						| 		| 1999	| SemiCom / Exit| Kaneko Pandora| 					|
| moremorp	|  	| More More Plus					| 		| 1999	| SemiCom / Exit| Kaneko Pandora| 					|
| quizhuhu	|  	| Moriguchi Hiroko no Quiz de Hyuu!Hyuu! (Ver 2.2J 1995/| 		| 1995	| Taito Corporat| Taito F3 Syste| 					|
| pce_moritash	|  	| Morita Shougi PC					| 		| 1991	| NEC Avenue	| PC Engine	| 					|
| md_mka	|  	| Mortal Kombat (World)					| md_mk		| 1993	| Arena		| Sega Megadrive| 					|
| md_mk		|  	| Mortal Kombat (World, v1.1)				| 		| 1993	| Arena		| Sega Megadrive| 					|
| md_mk3	|  	| Mortal Kombat 3 (Euro)				| 		| 1995	| Acclaim Entert| Sega Megadrive| Press A+C+Start for 4P mode.		|
| md_mk3u	|  	| Mortal Kombat 3 (USA)					| md_mk3	| 1995	| Williams	| Sega Megadrive| Press A+C+Start for 4P mode.		|
| md_mk3m	|  	| Mortal Kombat 3 Mini (Hack)				| md_mk3	| 2011	| 2011 Nemesis_c| Sega Megadrive| 					|
| md_mk2	|  	| Mortal Kombat II (World)				| 		| 1994	| Acclaim Entert| Sega Megadrive| 					|
| md_mk2wu	|  	| Mortal Kombat II (World) Unlimited (Hack, v1.0)	| md_mk2	| 1994	| 2011 Smoke	| Sega Megadrive| 					|
| md_mkr	|  	| Mortal Kombat Revelations (Hack, Version 1.0)		| md_umk3t	| 2012	| 2012 SMOKE	| Sega Megadrive| 					|
| mosaic	|  	| Mosaic						| 		| 1990	| Space		| Miscellaneous	| 					|
| mosaica	|  	| Mosaic (Fuuki)					| mosaic	| 1990	| Space (Fuuki l| Miscellaneous	| 					|
| tg_motoroad	|  	| Moto Roader						| 		| 1989	| NEC		| TurboGrafx 16	| 					|
| pce_motoroad	|  	| Moto Roader						| 		| 1989	| NCS		| PC Engine	| 					|
| pce_motorod2	|  	| Moto Roader II					| 		| 1991	| Masiya	| PC Engine	| 					|
| pce_motorod2a	|  	| Moto Roader II (Alt)					| pce_motorod2	| 1991	| Masiya	| PC Engine	| 					|
| motorace	|  	| MotoRace USA						| travrusa	| 1983	| Irem (Williams| Miscellaneous	| 					|
| motos		|  	| Motos							| 		| 1985	| Namco		| Miscellaneous	| 					|
| mototour	|  	| MotoTour / Zippy Race (Tecfri license)		| travrusa	| 1983	| Irem (Tecfri l| Miscellaneous	| 					|
| msgogo	|  	| Mouse Shooter GoGo					| 		| 1995	| Metro		| Miscellaneous	| 					|
| mouser	|  	| Mouser						| 		| 1983	| UPL		| Miscellaneous	| 					|
| mouserc	|  	| Mouser (Cosmos)					| mouser	| 1983	| UPL (Cosmos li| Miscellaneous	| 					|
| mrdo		|  	| Mr. Do!						| 		| 1982	| Universal	| Miscellaneous	| 					|
| mrdofix	|  	| Mr. Do! (bugfixed)					| mrdo		| 1982	| Universal (Tai| Miscellaneous	| 					|
| mrdoy		|  	| Mr. Do! (prototype)					| mrdo		| 1982	| Universal	| Miscellaneous	| 					|
| mrdot		|  	| Mr. Do! (Taito license)				| mrdo		| 1982	| Universal (Tai| Miscellaneous	| 					|
| dowild	|  	| Mr. Do's Wild Ride					| 		| 1984	| Universal	| Miscellaneous	| 					|
| docastle	|  	| Mr. Do\'s Castle (set 1)				| 		| 1983	| Universal	| Miscellaneous	| 					|
| mrdu		|  	| Mr. Du!						| mrdo		| 1982	| Bootleg	| Miscellaneous	| 					|
| mrgoemon	|  	| Mr. Goemon (Japan)					| 		| 1986	| Konami	| Miscellaneous	| 					|
| mrheli	|  	| Mr. HELI no Dai-Bouken				| bchopper	| 1987	| Irem		| Irem M72	| 					|
| pce_mrheli	|  	| Mr. Heli no Daibouken					| 		| 1989	| Irem		| PC Engine	| 					|
| pce_mrheli1	|  	| Mr. Heli no Daibouken (Alt)				| pce_mrheli	| 1989	| Irem		| PC Engine	| 					|
| mrjong	|  	| Mr. Jong (Japan)					| 		| 1983	| Kiwako	| Miscellaneous	| 					|
| mrkougar	|  	| Mr. Kougar						| 		| 1984	| ATW		| Galaxian	| 					|
| mrkougb	|  	| Mr. Kougar (bootleg set 1)				| mrkougar	| 1983	| bootleg	| Galaxian	| 					|
| mrkougb2	|  	| Mr. Kougar (bootleg set 2)				| mrkougar	| 1983	| bootleg	| Galaxian	| 					|
| mrkougar2	|  	| Mr. Kougar (earlier)					| mrkougar	| 1983	| ATW		| Galaxian	| 					|
| mrlo		|  	| Mr. Lo!						| mrdo		| 1982	| Bootleg	| Miscellaneous	| 					|
| md_mrnutz	|  	| Mr. Nutz (Euro)					| 		| 1994	| Ocean		| Sega Megadrive| 					|
| md_mrnutz2	|  	| Mr. Nutz - Hoppin' Mad (Prototype)			| 		| 1994	| Ocean		| Sega Megadrive| 					|
| mrtnt		|  	| Mr. TNT						| 		| 1982	| Telko		| Pac-man	| 					|
| donight	|  	| Mr.Do's Nightmare (hack by Krazy Ivan)		| 		| 2013	| Krazy Ivan	| Galaxian	| 					|
| mspacman	|  	| MS Pacman						| 		| 1980	| Namco		| Pac-man	| 					|
| mspacmab	|  	| MS Pacman (bootleg)					| mspacman	| 1981	| Namco		| Pac-man	| 					|
| mspacmat	|  	| Ms. Pac Attack					| mspacman	| 1980	| hack		| Pac-man	| 					|
| mspacmanbg	|  	| Ms. Pac-Man ('Made in Greece' bootleg)		| mspacman	| 198?	| bootleg	| Pac-man	| 					|
| mspacmbe	|  	| Ms. Pac-Man (bootleg, encrypted)			| mspacman	| 1981	| bootleg	| Pac-man	| 					|
| md_mspacman	|  	| Ms. Pac-Man (Euro, USA)				| 		| 1991	| Tengen ~ Time | Sega Megadrive| 					|
| md_mspacmanpir|  	| Ms. Pac-Man (Pirate, Ripped from Golden 10 in 1)	| md_mspacman	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| mspacmnf	|  	| Ms. Pac-Man (with speedup hack)			| mspacman	| 1980	| Midway	| Pac-man	| 					|
| msheartb	|  	| Ms. Pac-Man Heart Burn				| mspacman	| 1980	| hack (Two-Bit | Pac-man	| 					|
| mspacpls	|  	| Ms. Pac-Man Plus					| mspacman	| 1981	| hack		| Pac-man	| 					|
| 20pacgalr0	|  	| Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Re| 20pacgal	| 2000	| Namco / Cosmod| Miscellaneous	| 					|
| 20pacgalr1	|  	| Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Re| 20pacgal	| 2000	| Namco / Cosmod| Miscellaneous	| 					|
| 20pacgalr2	|  	| Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Re| 20pacgal	| 2000	| Namco / Cosmod| Miscellaneous	| 					|
| 20pacgalr3	|  	| Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Re| 20pacgal	| 2000	| Namco / Cosmod| Miscellaneous	| 					|
| 20pacgalr4	|  	| Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Re| 20pacgal	| 2000	| Namco / Cosmod| Miscellaneous	| 					|
| 20pacgal	|  	| Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Re| 		| 2000	| Namco / Cosmod| Miscellaneous	| 					|
| mschamps	|  	| Ms. Pacman Champion Edition / Super Zola Pac Gal	| mspacman	| 1995	| hack		| Pac-man	| 					|
| mschamp	|  	| Ms. Pacman Champion Edition / Zola-Puc Gal		| mspacman	| 1995	| hack		| Pac-man	| 					|
| rocktrv2	|  	| MTV Rock-N-Roll Trivia (Part 2)			| 		| 1986	| Triumph Softwa| Pac-man	| 					|
| mugsmash	|  	| Mug Smashers						| 		| 1990?	| Electronic Dev| Miscellaneous	| 					|
| md_valisj	|  	| Mugen Senshi Valis (Jpn)				| md_valis	| 1991	| Riot		| Sega Megadrive| 					|
| md_muhammad	|  	| Muhammad Ali Heavyweight Boxing (Euro)		| 		| 1992	| Virgin Games	| Sega Megadrive| 					|
| md_muhammadu	|  	| Muhammad Ali Heavyweight Boxing (USA)			| md_muhammad	| 1992	| Virgin Games	| Sega Megadrive| 					|
| md_muhammadup	|  	| Muhammad Ali Heavyweight Boxing (USA, Prototype)	| md_muhammad	| 1992	| Virgin Games	| Sega Megadrive| 					|
| semibase	|  	| MuHanSeungBu (SemiCom Baseball) (Korea)		| 		| 1997	| SemiCom	| Miscellaneous	| 					|
| nmg5		|  	| Multi 5 / New Multi Game 5 (set 1)			| 		| 1998	| Yun Sung	| Miscellaneous	| 					|
| nmg5a		|  	| Multi 5 / New Multi Game 5 (set 2)			| nmg5		| 1997	| Yun Sung	| Miscellaneous	| 					|
| nmg5e		|  	| Multi 5 / New Multi Game 5 (set 3, earlier)		| nmg5		| 1997	| Yun Sung	| Miscellaneous	| 					|
| multchmpk	|  	| Multi Champ (Korea, older)				| multchmp	| 1999	| ESD		| Miscellaneous	| 					|
| multchmp	|  	| Multi Champ (World)					| 		| 1999	| ESD		| Miscellaneous	| 					|
| multchmpa	|  	| Multi Champ (World, older)				| multchmp	| 1999	| ESD		| Miscellaneous	| 					|
| mchampdx	|  	| Multi Champ Deluxe (ver. 0106, 06/01/2000)		| 		| 2000	| ESD		| Miscellaneous	| 					|
| mchampdxa	|  	| Multi Champ Deluxe (ver. 1126, 26/11/1999)		| mchampdx	| 1999	| ESD		| Miscellaneous	| 					|
| multi96	|  	| Multi Game '96 (Italy)				| twinadv	| 1996	| Barko Corp	| Kaneko Pandora| 					|
| mltiwars	|  	| Multi Wars (bootleg of UniWar S)			| uniwars	| 1980	| bootleg (Gayto| Galaxian	| 					|
| mnchmobl	|  	| Munch Mobile (US)					| joyfulr	| 1983	| SNK (Centuri l| Miscellaneous	| 					|
| mbomberj	|  	| Muscle Bomber - the body explosion (930713 Japan)	| slammast	| 1993	| Capcom	| CPS1		| 					|
| mbombdje	| X	| Muscle Bomber Duo - heat up warriors (931206 Japan E)	| mbombrd	| 1993	| Capcom	| CPS1		| 					|
| mbombrdj	|  	| Muscle Bomber Duo - heat up warriors (931206 Japan)	| mbombrd	| 1993	| Capcom	| CPS1		| 					|
| mbombrda	| X	| Muscle Bomber Duo - ultimate team battle (931206 Asia)| mbombrd	| 1993	| Capcom	| CPS1		| 					|
| mbombrd	|  	| Muscle Bomber Duo - ultimate team battle (931206 etc)	| 		| 1993	| Capcom	| CPS1		| 					|
| mbombrdh	| X	| Muscle Bomber Duo - ultimate team battle (931206 Hispa| mbombrd	| 1993	| Capcom	| CPS1		| 					|
| mbombrdu	| X	| Muscle Bomber Duo - ultimate team battle (931206 USA)	| mbombrd	| 1993	| Capcom	| CPS1		| 					|
| md_musha	|  	| MUSHA - Metallic Uniframe Super Hybrid Armor (USA)	| 		| 1990	| Seismic	| Sega Megadrive| 					|
| md_mushaj	|  	| Musha Aleste - Full Metal Fighter Ellinor (Jpn)	| md_musha	| 1990	| Toaplan	| Sega Megadrive| 					|
| mustachei	|  	| Mustache Boy (Italy)					| mustache	| 1987	| Seibu Kaihatsu| Miscellaneous	| 					|
| mustache	|  	| Mustache Boy (Japan)					| 		| 1987	| Seibu Kaihatsu| Miscellaneous	| 					|
| alibabab	|  	| Mustafa and 40 Thieves (bootleg)			| alibaba	| 1982	| bootleg	| Pac-man	| 					|
| mutantf2	|  	| Mutant Fighter (World ver EM-2)			| mutantf	| 1992	| Data East Corp| DECO IC16	| 					|
| mutantf3	|  	| Mutant Fighter (World ver EM-3)			| mutantf	| 1992	| Data East Corp| DECO IC16	| 					|
| mutantf4	|  	| Mutant Fighter (World ver EM-4)			| mutantf	| 1992	| Data East Corp| DECO IC16	| 					|
| mutantf	|  	| Mutant Fighter (World ver EM-5)			| 		| 1992	| Data East Corp| DECO IC16	| 					|
| md_mlfootb	|  	| Mutant League Football (Euro, USA)			| 		| 1993	| Electronic Art| Sega Megadrive| 					|
| md_mlfootbj	|  	| Mutant League Football (Jpn)				| md_mlfootb	| 1993	| Electronic Art| Sega Megadrive| 					|
| md_mlhockey	|  	| Mutant League Hockey (Euro, USA)			| 		| 1994	| Electronic Art| Sega Megadrive| 					|
| mnight	|  	| Mutant Night						| 		| 1987	| UPL		| Miscellaneous	| 					|
| mnightj	|  	| Mutant Night (Japan)					| mnight	| 1987	| UPL (Kawakus l| Miscellaneous	| 					|
| mutantwarr	| D NW	| Mutant Warrior (Altered Beast - Datsu bootleg)	| altbeast	| 1988	| bootleg (Datsu| System 16B	| no Sound				|
| mutnat	|  	| Mutation Nation (NGM-014)(NGH-014)			| 		| 1992	| SNK		| Neo Geo MVS	| 					|
| mvpjd		|  	| MVP (set 1, Japan, FD1094 317-0142 decrypted)		| mvp		| 1989	| Sega		| System 16B	| 					|
| mvpj		|  	| MVP (set 1, Japan, FD1094 317-0142)			| mvp		| 1989	| Sega		| System 16B	| 					|
| mvpd		|  	| MVP (set 2, US, FD1094 317-0143 decrypted)		| mvp		| 1989	| Sega		| System 16B	| 					|
| mvp		|  	| MVP (set 2, US, FD1094 317-0143)			| 		| 1989	| Sega		| System 16B	| 					|
| mx5000	|  	| MX5000						| 		| 1987	| Konami	| GX669		| 					|
| myherobl	|  	| My Hero (bootleg, 315-5132 encryption)		| myhero	| 1985	| bootleg	| System 1	| 					|
| myherok	|  	| My Hero (Korea)					| myhero	| 1985	| Coreland / Seg| System 1	| 					|
| myhero	|  	| My Hero (US, not encrypted)				| 		| 1985	| Sega		| System 1	| 					|
| mystston	|  	| Mysterious Stones - Dr. John's Adventure		| 		| 1984	| Technos	| Miscellaneous	| 					|
| myststono	|  	| Mysterious Stones - Dr. Kick in Adventure		| mystston	| 1984	| Technos	| Miscellaneous	| 					|
| myststonoi	|  	| Mysterious Stones - Dr. Kick in Adventure (Itisa PCB)	| mystston	| 1984	| Technos	| Miscellaneous	| 					|
| md_mystdefa	|  	| Mystic Defender (Euro, USA)				| md_mystdef	| 1989	| Sega		| Sega Megadrive| 					|
| md_mystdef	|  	| Mystic Defender (Euro, USA, Rev. A)			| 		| 1989	| Sega		| Sega Megadrive| 					|
| mysticrib	|  	| Mystic Riders (bootleg?)				| mysticri	| 1992	| Irem		| Irem M92	| 					|
| mysticri	|  	| Mystic Riders (World)					| 		| 1992	| Irem		| Irem M92	| 					|
| mystwarraa	|  	| Mystic Warriors (ver AAA)				| mystwarr	| 1993	| Konami	| GX128		| 					|
| mystwarra	|  	| Mystic Warriors (ver AAB)				| mystwarr	| 1993	| Konami	| GX128		| 					|
| mystwarr	|  	| Mystic Warriors (ver EAA)				| 		| 1993	| Konami	| GX128		| 					|
| mystwarrj	|  	| Mystic Warriors (ver JAA)				| mystwarr	| 1993	| Konami	| GX128		| 					|
| mystwarru	|  	| Mystic Warriors (ver UAA)				| mystwarr	| 1993	| Konami	| GX128		| 					|
| md_mysticf	|  	| Mystical Fighter (USA)				| 		| 1992	| Dreamworks	| Sega Megadrive| 					|
| nsub		|  	| N-Sub (upright)					| 		| 1980	| Sega		| Miscellaneous	| 					|
| md_nakaf1gp	|  	| Nakajima Satoru Kanshuu F1 Grand Prix (Jpn)		| 		| 1991	| Varie		| Sega Megadrive| 					|
| md_f1heromd	|  	| Nakajima Satoru Kanshuu F1 Hero MD (Jpn)		| 		| 1992	| Varie		| Sega Megadrive| 					|
| md_nakaf1sl	|  	| Nakajima Satoru Kanshuu F1 Super License (Jpn)	| 		| 1992	| Varie		| Sega Megadrive| 					|
| nam1975	|  	| NAM-1975 (NGM-001)(NGH-001)				| 		| 1990	| SNK		| Neo Geo MVS	| 					|
| naname	|  	| Naname de Magic!					| 		| 1994	| Atlus		| Miscellaneous	| 					|
| nndmseal	| D NW	| Nandemo Seal Iinkai					| 		| 1997	| I'Max / Jaleco| Miscellaneous	| 					|
| nndmseala	| D NW	| Nandemo Seal Iinkai (Astro Boy ver.)			| nndmseal	| 1997	| I'Max / Jaleco| Miscellaneous	| 					|
| md_smasters	|  	| Naomichi Ozaki no Super Masters (Jpn)			| md_arnoldp	| 1989	| Sega		| Sega Megadrive| 					|
| pce_blodwolf	|  	| Narazumono Sentai Butai - Bloody Wolf			| 		| 1989	| Data East	| PC Engine	| 					|
| md_narnia3	|  	| Narnia 3 (Rus)					| md_galahad	| 199?	| <unknown>	| Sega Megadrive| 					|
| md_naruto	|  	| Naruto (Rus)						| md_3ninja	| 199?	| <unknown>	| Sega Megadrive| 					|
| nastar	|  	| Nastar (World)					| 		| 1988	| Taito Corporat| Taito B System| 					|
| nastarw	|  	| Nastar Warrior (US)					| nastar	| 1988	| Taito America | Taito B System| 					|
| naughtyb	|  	| Naughty Boy						| 		| 1982	| Jaleco	| Miscellaneous	| 					|
| naughtyba	|  	| Naughty Boy (bootleg)					| naughtyb	| 1982	| bootleg	| Miscellaneous	| 					|
| naughtybc	|  	| Naughty Boy (Cinematronics)				| naughtyb	| 1982	| Jaleco (Cinema| Miscellaneous	| 					|
| nmouse	|  	| Naughty Mouse (set 1)					| 		| 1981	| Amenip (Palcom| Pac-man	| 					|
